order_id,order_date,customer_id,product_id,quantity,discount_pct,net_sales,profit,sales_channel,payment_method,order_status
50301,2025-08-15,1005,2006,1,0.0,14500.0,12180.0,Online,UPI,Completed
50302,2025-01-28,1003,2002,1,0.05,1330.0,1078.0,Marketplace,Debit Card,Completed
50303,2025-05-10,1002,2002,2,0.1,2520.0,2016.0,Marketplace,Credit Card,Completed
50304,2025-06-16,1004,2001,3,0.05,176700.0,154380.0,Retail Store,Credit Card,Completed
50305,2025-08-07,1008,2007,4,0.0,12800.0,10112.0,Online,Credit Card,Completed
50306,2025-05-03,1006,2003,5,0.0,21000.0,16800.0,Online,Credit Card,Completed
50307,2025-07-29,1005,2005,3,0.1,49950.0,42180.0,Retail Store,Credit Card,Completed
50308,2025-09-19,1006,2006,4,0.15,49300.0,40020.0,Online,Credit Card,Completed
50309,2025-10-18,1003,2005,2,0.1,33300.0,28120.0,Online,Debit Card,Completed
50310,2025-03-11,1003,2003,4,0.05,15960.0,12600.0,Online,UPI,Completed
50311,2025-11-27,1010,2005,2,0.1,33300.0,28120.0,Retail Store,UPI,Completed
50312,2025-08-08,1005,2008,3,0.0,1950.0,1462.5,Online,Debit Card,Completed
50313,2025-12-17,1006,2008,1,0.05,617.5,455.0,Retail Store,UPI,Completed
50314,2025-01-24,1003,2008,5,0.0,3250.0,2437.5,Marketplace,UPI,Completed
50315,2025-09-15,1006,2006,5,0.1,65250.0,53650.0,Marketplace,Debit Card,Completed
50316,2025-07-12,1006,2006,1,0.05,13775.0,11455.0,Online,Credit Card,Completed
50317,2025-06-05,1010,2004,1,0.05,9025.0,7600.0,Retail Store,Debit Card,Completed
50318,2025-04-29,1007,2004,3,0.0,28500.0,24225.0,Retail Store,Debit Card,Completed
50319,2025-03-11,1010,2001,2,0.0,124000.0,109120.0,Online,Credit Card,Completed
50320,2025-04-27,1009,2005,2,0.05,35150.0,29970.0,Online,Credit Card,Completed
50321,2025-04-04,1010,2007,4,0.15,10880.0,8192.0,Marketplace,Credit Card,Completed
50322,2025-04-16,1004,2007,1,0.1,2880.0,2208.0,Online,UPI,Completed
50323,2025-09-06,1003,2004,1,0.05,9025.0,7600.0,Retail Store,UPI,Completed
50324,2025-12-14,1001,2006,1,0.05,13775.0,11455.0,Marketplace,UPI,Completed
50325,2025-03-26,1002,2008,2,0.1,1170.0,845.0,Marketplace,Debit Card,Completed
50326,2025-10-10,1001,2004,3,0.15,24225.0,19950.0,Online,UPI,Completed
50327,2025-03-11,1006,2008,5,0.1,2925.0,2112.5,Retail Store,UPI,Completed
50328,2025-11-06,1009,2006,5,0.1,65250.0,53650.0,Retail Store,Debit Card,Completed
50329,2025-02-06,1002,2008,3,0.15,1657.5,1170.0,Retail Store,UPI,Completed
50330,2025-04-26,1006,2001,2,0.1,111600.0,96720.0,Retail Store,Credit Card,Completed
50331,2025-01-07,1005,2005,4,0.15,62900.0,52540.0,Retail Store,UPI,Completed
50332,2025-08-09,1005,2001,1,0.15,52700.0,45260.0,Marketplace,UPI,Completed
50333,2025-10-22,1005,2006,5,0.15,61625.0,50025.0,Retail Store,Debit Card,Completed
50334,2025-06-30,1005,2003,3,0.05,11970.0,9450.0,Online,Credit Card,Completed
50335,2025-03-18,1006,2004,4,0.15,32300.0,26600.0,Retail Store,Debit Card,Completed
50336,2025-02-06,1004,2001,2,0.0,124000.0,109120.0,Online,Debit Card,Completed
50337,2025-12-25,1009,2008,5,0.15,2762.5,1950.0,Retail Store,Debit Card,Completed
50338,2025-07-17,1003,2008,4,0.0,2600.0,1950.0,Marketplace,Debit Card,Completed
50339,2025-01-27,1009,2008,2,0.1,1170.0,845.0,Marketplace,Credit Card,Completed
50340,2025-02-15,1006,2008,2,0.1,1170.0,845.0,Retail Store,Credit Card,Completed
50341,2025-01-24,1004,2003,2,0.15,7140.0,5460.0,Retail Store,Debit Card,Completed
50342,2025-09-02,1006,2003,5,0.15,17850.0,13650.0,Online,Debit Card,Completed
50343,2025-09-18,1004,2001,4,0.05,235600.0,205840.0,Online,Credit Card,Completed
50344,2025-03-12,1008,2002,3,0.1,3780.0,3024.0,Online,Credit Card,Completed
50345,2025-04-30,1003,2003,5,0.1,18900.0,14700.0,Marketplace,Debit Card,Completed
50346,2025-03-28,1007,2008,4,0.1,2340.0,1690.0,Marketplace,Debit Card,Completed
50347,2025-05-25,1009,2005,5,0.05,87875.0,74925.0,Marketplace,UPI,Completed
50348,2025-07-14,1001,2006,1,0.15,12325.0,10005.0,Marketplace,Debit Card,Completed
50349,2025-08-19,1009,2003,5,0.15,17850.0,13650.0,Marketplace,Credit Card,Completed
50350,2025-02-24,1006,2004,1,0.0,9500.0,8075.0,Online,Debit Card,Completed
50351,2025-04-04,1007,2003,4,0.15,14280.0,10920.0,Retail Store,Credit Card,Completed
50352,2025-10-30,1009,2001,5,0.05,294500.0,257300.0,Retail Store,Credit Card,Completed
50353,2025-11-03,1007,2005,3,0.05,52725.0,44955.0,Retail Store,UPI,Completed
50354,2025-08-17,1001,2001,1,0.05,58900.0,51460.0,Retail Store,Credit Card,Completed
50355,2025-08-28,1006,2002,4,0.0,5600.0,4592.0,Retail Store,Credit Card,Completed
50356,2025-03-26,1008,2006,5,0.0,72500.0,60900.0,Retail Store,Debit Card,Completed
50357,2025-06-13,1007,2008,5,0.05,3087.5,2275.0,Online,Credit Card,Completed
50358,2025-08-21,1003,2004,2,0.05,18050.0,15200.0,Marketplace,UPI,Completed
50359,2025-08-21,1002,2002,4,0.0,5600.0,4592.0,Online,Credit Card,Completed
50360,2025-01-08,1009,2006,3,0.15,36975.0,30015.0,Retail Store,Credit Card,Completed
50361,2025-06-10,1008,2005,3,0.15,47175.0,39405.0,Retail Store,UPI,Completed
50362,2025-03-20,1002,2008,2,0.15,1105.0,780.0,Retail Store,UPI,Completed
50363,2025-06-11,1009,2002,5,0.1,6300.0,5040.0,Retail Store,Debit Card,Completed
50364,2025-10-15,1009,2006,5,0.1,65250.0,53650.0,Marketplace,Credit Card,Completed
50365,2025-03-27,1006,2008,4,0.05,2470.0,1820.0,Online,Debit Card,Completed
50366,2025-11-14,1004,2004,1,0.1,8550.0,7125.0,Online,Credit Card,Completed
50367,2025-07-05,1007,2001,3,0.1,167400.0,145080.0,Marketplace,Debit Card,Completed
50368,2025-06-10,1007,2004,3,0.05,27075.0,22800.0,Retail Store,Debit Card,Completed
50369,2025-11-30,1007,2003,1,0.15,3570.0,2730.0,Retail Store,Debit Card,Completed
50370,2025-11-10,1010,2004,2,0.0,19000.0,16150.0,Retail Store,Credit Card,Completed
50371,2025-01-03,1004,2005,1,0.15,15725.0,13135.0,Retail Store,UPI,Completed
50372,2025-06-24,1007,2003,1,0.05,3990.0,3150.0,Online,Credit Card,Completed
50373,2025-04-17,1007,2006,5,0.1,65250.0,53650.0,Online,UPI,Completed
50374,2025-08-15,1003,2003,2,0.0,8400.0,6720.0,Marketplace,Debit Card,Completed
50375,2025-11-07,1003,2007,2,0.1,5760.0,4416.0,Marketplace,Debit Card,Completed
50376,2025-03-31,1006,2003,1,0.1,3780.0,2940.0,Online,UPI,Completed
50377,2025-03-10,1008,2008,1,0.0,650.0,487.5,Marketplace,Credit Card,Completed
50378,2025-12-29,1010,2003,2,0.1,7560.0,5880.0,Online,Credit Card,Completed
50379,2025-01-16,1006,2002,4,0.15,4760.0,3752.0,Marketplace,Credit Card,Completed
50380,2025-12-23,1004,2004,2,0.0,19000.0,16150.0,Retail Store,UPI,Completed
50381,2025-02-26,1005,2004,1,0.0,9500.0,8075.0,Retail Store,Credit Card,Completed
50382,2025-12-08,1002,2008,5,0.15,2762.5,1950.0,Retail Store,UPI,Completed
50383,2025-07-30,1007,2006,3,0.15,36975.0,30015.0,Retail Store,Credit Card,Completed
50384,2025-03-16,1009,2004,2,0.0,19000.0,16150.0,Online,UPI,Completed
50385,2025-11-12,1001,2004,4,0.15,32300.0,26600.0,Retail Store,Debit Card,Completed
50386,2025-01-23,1002,2001,2,0.0,124000.0,109120.0,Retail Store,Credit Card,Completed
50387,2025-08-01,1007,2003,2,0.1,7560.0,5880.0,Retail Store,Debit Card,Completed
50388,2025-10-27,1001,2008,2,0.1,1170.0,845.0,Online,Credit Card,Completed
50389,2025-03-18,1002,2004,1,0.15,8075.0,6650.0,Online,Credit Card,Completed
50390,2025-08-30,1003,2003,3,0.0,12600.0,10080.0,Marketplace,UPI,Completed
50391,2025-02-17,1008,2002,5,0.15,5950.0,4690.0,Retail Store,Debit Card,Completed
50392,2025-11-26,1010,2002,2,0.15,2380.0,1876.0,Marketplace,Debit Card,Completed
50393,2025-09-02,1007,2004,5,0.15,40375.0,33250.0,Marketplace,Credit Card,Completed
50394,2025-10-31,1008,2002,1,0.05,1330.0,1078.0,Marketplace,Debit Card,Completed
50395,2025-02-24,1006,2002,1,0.1,1260.0,1008.0,Online,UPI,Completed
50396,2025-05-01,1010,2002,1,0.15,1190.0,938.0,Online,Credit Card,Completed
50397,2025-10-14,1008,2001,5,0.15,263500.0,226300.0,Retail Store,Credit Card,Completed
50398,2025-08-13,1001,2001,3,0.15,158100.0,135780.0,Online,Credit Card,Completed
50399,2025-05-18,1006,2008,4,0.0,2600.0,1950.0,Marketplace,UPI,Completed
50400,2025-06-14,1008,2008,3,0.05,1852.5,1365.0,Marketplace,Debit Card,Completed
50401,2025-09-02,1007,2007,5,0.15,13600.0,10240.0,Marketplace,UPI,Completed
50402,2025-09-10,1005,2001,1,0.05,58900.0,51460.0,Online,Credit Card,Completed
50403,2025-03-12,1005,2005,5,0.1,83250.0,70300.0,Online,Debit Card,Completed
50404,2025-08-29,1003,2008,1,0.15,552.5,390.0,Marketplace,Debit Card,Completed
50405,2025-10-03,1006,2006,2,0.0,29000.0,24360.0,Online,Credit Card,Completed
50406,2025-01-07,1010,2002,4,0.1,5040.0,4032.0,Marketplace,Credit Card,Completed
50407,2025-02-27,1009,2001,5,0.15,263500.0,226300.0,Online,Debit Card,Completed
50408,2025-09-29,1006,2008,1,0.15,552.5,390.0,Retail Store,Debit Card,Completed
50409,2025-11-12,1001,2004,2,0.0,19000.0,16150.0,Online,UPI,Completed
50410,2025-10-01,1002,2005,2,0.05,35150.0,29970.0,Online,UPI,Completed
50411,2025-12-20,1004,2002,5,0.1,6300.0,5040.0,Marketplace,Credit Card,Completed
50412,2025-02-05,1005,2003,3,0.05,11970.0,9450.0,Marketplace,Credit Card,Completed
50413,2025-09-01,1001,2001,4,0.1,223200.0,193440.0,Retail Store,Credit Card,Completed
50414,2025-11-23,1002,2003,2,0.0,8400.0,6720.0,Retail Store,Credit Card,Completed
50415,2025-04-02,1006,2006,5,0.05,68875.0,57275.0,Online,UPI,Completed
50416,2025-06-14,1001,2006,1,0.15,12325.0,10005.0,Online,UPI,Completed
50417,2025-02-24,1005,2003,5,0.15,17850.0,13650.0,Retail Store,Debit Card,Completed
50418,2025-05-15,1010,2001,4,0.1,223200.0,193440.0,Marketplace,Credit Card,Completed
50419,2025-07-15,1004,2003,4,0.0,16800.0,13440.0,Retail Store,Debit Card,Completed
50420,2025-11-27,1001,2003,2,0.15,7140.0,5460.0,Online,Credit Card,Completed
50421,2025-02-20,1010,2007,2,0.1,5760.0,4416.0,Online,UPI,Completed
50422,2025-07-03,1008,2002,2,0.15,2380.0,1876.0,Marketplace,Debit Card,Completed
50423,2025-01-13,1010,2007,4,0.15,10880.0,8192.0,Marketplace,Credit Card,Completed
50424,2025-05-30,1003,2007,2,0.0,6400.0,5056.0,Retail Store,Debit Card,Completed
50425,2025-09-03,1007,2002,2,0.1,2520.0,2016.0,Marketplace,Credit Card,Completed
50426,2025-10-15,1005,2002,3,0.05,3990.0,3234.0,Marketplace,Debit Card,Completed
50427,2025-07-09,1005,2001,5,0.0,310000.0,272800.0,Retail Store,Credit Card,Completed
50428,2025-07-28,1002,2005,2,0.0,37000.0,31820.0,Marketplace,Credit Card,Completed
50429,2025-10-14,1001,2008,5,0.05,3087.5,2275.0,Retail Store,Credit Card,Completed
50430,2025-07-30,1004,2001,4,0.0,248000.0,218240.0,Marketplace,UPI,Completed
50431,2025-05-31,1004,2001,4,0.0,248000.0,218240.0,Marketplace,UPI,Completed
50432,2025-01-24,1006,2001,1,0.0,62000.0,54560.0,Marketplace,Credit Card,Completed
50433,2025-11-14,1006,2005,1,0.15,15725.0,13135.0,Retail Store,Credit Card,Completed
50434,2025-06-17,1003,2006,5,0.05,68875.0,57275.0,Marketplace,UPI,Completed
50435,2025-10-02,1004,2004,3,0.1,25650.0,21375.0,Retail Store,Debit Card,Completed
50436,2025-12-03,1005,2001,4,0.1,223200.0,193440.0,Online,UPI,Completed
50437,2025-07-24,1004,2003,1,0.1,3780.0,2940.0,Online,UPI,Completed
50438,2025-12-28,1003,2002,3,0.15,3570.0,2814.0,Online,UPI,Completed
50439,2025-02-27,1001,2008,2,0.15,1105.0,780.0,Marketplace,Credit Card,Completed
50440,2025-06-22,1004,2005,5,0.15,78625.0,65675.0,Online,UPI,Completed
50441,2025-10-12,1002,2004,1,0.15,8075.0,6650.0,Retail Store,UPI,Completed
50442,2025-10-04,1010,2003,4,0.15,14280.0,10920.0,Online,UPI,Completed
50443,2025-09-23,1001,2004,3,0.05,27075.0,22800.0,Marketplace,Credit Card,Completed
50444,2025-05-28,1005,2005,3,0.1,49950.0,42180.0,Online,UPI,Completed
50445,2025-02-09,1001,2008,1,0.05,617.5,455.0,Retail Store,Credit Card,Completed
50446,2025-04-09,1005,2002,2,0.0,2800.0,2296.0,Online,UPI,Completed
50447,2025-10-14,1003,2001,4,0.0,248000.0,218240.0,Online,Credit Card,Completed
50448,2025-02-02,1003,2001,2,0.05,117800.0,102920.0,Online,UPI,Completed
50449,2025-04-10,1006,2002,5,0.1,6300.0,5040.0,Retail Store,UPI,Completed
50450,2025-10-05,1009,2005,3,0.1,49950.0,42180.0,Retail Store,Credit Card,Completed
50451,2025-04-03,1009,2008,3,0.0,1950.0,1462.5,Retail Store,Debit Card,Completed
50452,2025-09-27,1007,2003,5,0.05,19950.0,15750.0,Online,Debit Card,Completed
50453,2025-06-13,1001,2006,2,0.05,27550.0,22910.0,Retail Store,UPI,Completed
50454,2025-12-19,1007,2008,5,0.0,3250.0,2437.5,Online,UPI,Completed
50455,2025-10-06,1009,2007,5,0.15,13600.0,10240.0,Retail Store,Debit Card,Completed
50456,2025-12-28,1001,2004,2,0.1,17100.0,14250.0,Retail Store,Credit Card,Completed
50457,2025-04-08,1009,2001,5,0.1,279000.0,241800.0,Marketplace,Debit Card,Completed
50458,2025-04-18,1009,2003,2,0.0,8400.0,6720.0,Retail Store,UPI,Completed
50459,2025-03-19,1001,2007,3,0.0,9600.0,7584.0,Online,UPI,Completed
50460,2025-04-22,1010,2007,4,0.05,12160.0,9472.0,Marketplace,Credit Card,Completed
50461,2025-03-07,1002,2007,2,0.0,6400.0,5056.0,Retail Store,Debit Card,Completed
50462,2025-08-10,1008,2008,5,0.1,2925.0,2112.5,Marketplace,UPI,Completed
50463,2025-07-17,1008,2005,4,0.1,66600.0,56240.0,Marketplace,UPI,Completed
50464,2025-02-08,1007,2002,2,0.1,2520.0,2016.0,Online,Credit Card,Completed
50465,2025-02-26,1010,2008,1,0.15,552.5,390.0,Marketplace,Debit Card,Completed
50466,2025-06-21,1004,2008,3,0.0,1950.0,1462.5,Marketplace,UPI,Completed
50467,2025-08-09,1005,2006,2,0.05,27550.0,22910.0,Marketplace,Credit Card,Completed
50468,2025-01-15,1008,2004,4,0.15,32300.0,26600.0,Marketplace,Credit Card,Completed
50469,2025-10-17,1002,2005,3,0.0,55500.0,47730.0,Online,Credit Card,Completed
50470,2025-02-11,1009,2003,2,0.1,7560.0,5880.0,Online,Credit Card,Completed
50471,2025-12-07,1006,2007,4,0.15,10880.0,8192.0,Marketplace,UPI,Completed
50472,2025-12-10,1010,2008,5,0.0,3250.0,2437.5,Online,UPI,Completed
50473,2025-06-09,1001,2005,1,0.1,16650.0,14060.0,Online,Debit Card,Completed
50474,2025-06-25,1008,2006,1,0.15,12325.0,10005.0,Online,UPI,Completed
50475,2025-09-20,1006,2001,1,0.15,52700.0,45260.0,Online,Credit Card,Completed
50476,2025-07-22,1003,2003,2,0.0,8400.0,6720.0,Online,UPI,Completed
50477,2025-01-20,1006,2001,4,0.05,235600.0,205840.0,Retail Store,UPI,Completed
50478,2025-11-06,1005,2008,2,0.0,1300.0,975.0,Marketplace,Credit Card,Completed
50479,2025-05-20,1007,2007,5,0.15,13600.0,10240.0,Retail Store,Credit Card,Completed
50480,2025-08-03,1010,2001,1,0.15,52700.0,45260.0,Online,Credit Card,Completed
50481,2025-09-04,1003,2003,3,0.15,10710.0,8190.0,Retail Store,Credit Card,Completed
50482,2025-05-27,1008,2007,5,0.15,13600.0,10240.0,Online,Credit Card,Completed
50483,2025-12-03,1009,2004,3,0.0,28500.0,24225.0,Online,Credit Card,Completed
50484,2025-09-09,1007,2003,3,0.1,11340.0,8820.0,Online,UPI,Completed
50485,2025-02-27,1008,2002,2,0.05,2660.0,2156.0,Retail Store,UPI,Completed
50486,2025-10-09,1003,2002,1,0.15,1190.0,938.0,Marketplace,Debit Card,Completed
50487,2025-01-27,1008,2001,1,0.1,55800.0,48360.0,Marketplace,Credit Card,Completed
50488,2025-02-26,1004,2006,5,0.15,61625.0,50025.0,Retail Store,Credit Card,Completed
50489,2025-04-28,1007,2007,3,0.0,9600.0,7584.0,Marketplace,Credit Card,Completed
50490,2025-12-30,1009,2006,4,0.15,49300.0,40020.0,Marketplace,Debit Card,Completed
50491,2025-01-28,1007,2005,2,0.05,35150.0,29970.0,Retail Store,Credit Card,Completed
50492,2025-10-22,1007,2002,5,0.1,6300.0,5040.0,Online,UPI,Completed
50493,2025-07-03,1002,2004,4,0.05,36100.0,30400.0,Marketplace,Debit Card,Completed
50494,2025-03-12,1003,2004,3,0.05,27075.0,22800.0,Marketplace,Credit Card,Completed
50495,2025-09-30,1007,2008,3,0.0,1950.0,1462.5,Online,UPI,Completed
50496,2025-07-22,1006,2004,2,0.05,18050.0,15200.0,Retail Store,Debit Card,Completed
50497,2025-09-04,1010,2005,4,0.1,66600.0,56240.0,Retail Store,UPI,Completed
50498,2025-04-01,1010,2001,2,0.15,105400.0,90520.0,Online,UPI,Completed
50499,2025-04-10,1002,2001,2,0.1,111600.0,96720.0,Marketplace,Credit Card,Completed
50500,2025-02-23,1007,2005,3,0.15,47175.0,39405.0,Marketplace,Credit Card,Completed
